Date,Price_Bitcoin,btc_return_mo,btc_return_pa
2023-01,16956.66,0.001069158812295079,0.012905619907134236
2023-01,16938.55,0.0006315033323762709,0.007604416038684336
2023-01,16927.86,0.004941637151802958,0.060938196890825136
2023-01,16844.62,0.001355382473477773,0.01638638520740221
2023-01,16821.82,0.0096003687463464,0.12148638682139623
2023-01,16661.86,-0.0053179105172603824,-0.06198112841336789
2023-01,16750.94,0.00893292207318952,0.11262169141252487
2023-01,16602.63,0.003816923123431737,0.04677696457494451
2022-12,16539.5,-0.0023861425195398356,-0.028260900527525168
2022-12,16579.06,-0.000864199018887013,-0.01032123850664557
2022-12,16593.4,0.004606074108874925,0.056694863259012296
2022-12,16517.32,-0.010497497386558696,-0.11894552100222033
2022-12,16692.55,-0.008344318692854014,-0.09566185005945138
2022-12,16833.01,0.000163990433891259,0.0019696611062098857
2022-12,16830.25,2.554988704583927e-05,0.000306641732803703
2022-12,16829.82,0.001099853491662861,0.013278374056994169
2022-12,16811.33,0.0011362384433295514,0.013720393365210137
2022-12,16792.25,-5.061602682043809e-05,-0.0006072232595477622
2022-12,16793.1,-0.005238858540157043,-0.061086153002242294
2022-12,16881.54,0.017768324488961706,0.23534188001007306
2022-12,16586.82,-0.009922372344140284,-0.11278073238090314
2022-12,16753.05,0.002066572958100199,0.025082693993393912
2022-12,16718.5,-0.007094093996003137,-0.08188490525899816
2022-12,16837.95,-0.032281146208281486,-0.3254868383109677
2022-12,17399.63,-0.02407720050031137,-0.25357604420653945
2022-12,17828.9,0.0037664677401194613,0.046145762608973406
2022-12,17762,0.03401021552261119,0.4938189099793111
2022-12,17177.78,0.0036464300800975735,0.04464548144991243
2022-12,17115.37,-0.0008161430527136027,-0.009749874104732825
2022-12,17129.35,0.0009384519282964465,0.011319731024667101
2022-12,17113.29,-0.004120669688840173,-0.048342612952082864
2022-12,17184.1,0.020998557396373574,0.28322124594326836
2022-12,16830.68,-0.009630265135333271,-0.10963450515107787
2022-12,16994.34,0.0013021262956449675,0.015737907860029487
2022-12,16972.24,-0.008317464806343544,-0.09536793419550571
2022-12,17114.59,0.009687092745358727,0.12264295233587208
2022-12,16950.39,-0.003773232267130777,-0.04435084540270262
2022-12,17014.59,0.004998830475677396,0.06166298619194199
2022-12,16929.96,-0.01020433219328254,-0.11580799502528372
2022-11,17104.5,0.0391113379139405,0.58469249841246
2022-11,16460.7,0.016319068631960754,0.21439756846726432
2022-11,16196.39,-0.022658851826798276,-0.24045378009337715
2022-11,16571.89,0.0037857243665575524,0.04638662377984204
2022-11,16509.39,0.0007480125234511359,0.009013171013695587
2022-11,16497.05,-0.0028107631070719563,-0.03321258618422773
2022-11,16543.55,0.004349832138368814,0.05346505946479696
2022-11,16471.9,0.02119462890025625,0.286181513042717
2022-11,16130.03,0.031862947361013916,0.45701564292149577
2022-11,15631.95,-0.0382309348299702,-0.3736030288000852
2022-11,16253.33,-0.024444512469246282,-0.2569402891976592
2022-11,16660.59,0.001396255175099892,0.016884331717300194
2022-11,16637.36,-0.002601799917989256,-0.030778673237396914
2022-11,16680.76,0.009030654866142962,0.11391570303690735
2022-11,16531.47,-0.021237784322014286,-0.22709459387502773
2022-11,16890.18,0.030806064663624566,0.4392080525338655
2022-11,16385.41,0.0011976186940945155,0.01446646642609739
2022-11,16365.81,-0.025465850714593286,-0.26622190079664476
2022-11,16793.47,0.0021542759991575178,0.026159821937251193
2022-11,16757.37,-0.05897861816613548,-0.5178369800027174
2022-11,17807.64,0.13198782045984747,3.4269136353593517
2022-11,15731.3,-0.15869237478895526,-0.8742645032104278
2022-11,18698.63,-0.09598010430349824,-0.7020551640337747
2022-11,20683.87,-0.0210640103403249,-0.22544628241393683
2022-11,21128.93,-0.010627513065482153,-0.1203337113231403
2022-11,21355.89,0.01043034826812228,0.13260006260688706
2022-11,21135.44,0.044303021918295604,0.6823579965457123
2022-11,20238.8,0.0031230499524428357,0.03812707516735303
2022-11,20175.79,-0.014825141361563321,-0.16408937980655836
2022-11,20479.4,0.003613703256841516,0.04423679014635695
2022-10,20405.66,-0.013731907121248832,-0.15289001673953484
2022-10,20689.77,-0.00836643208768273,-0.09590381550491289
2022-10,20864.33,0.011073463521197757,0.14128088998354982
2022-10,20635.82,0.011583605888765947,0.1482101684972894
2022-10,20399.52,-0.01700335094095229,-0.18599991844956243
2022-10,20752.38,0.02789053007807607,0.3911129042626216
2022-10,20189.29,0.041641321233565565,0.6316176586417064
2022-10,19382.19,-0.005918170357552266,-0.0687514120270194
2022-10,19497.58,0.014461776839616691,0.18803232805050119
2022-10,19219.63,0.0019727043200870042,0.02393099139364585
2022-10,19181.79,0.007955696126038525,0.0997584855732141
2022-10,19030.39,-0.008651590630985861,-0.099018716758287
2022-10,19196.47,-0.0088415202416805,-0.10108793263253069
2022-10,19367.71,-0.008278296597229451,-0.09493908103145832
2022-10,19529.38,0.01016612148034124,0.12905108087652128
2022-10,19332.84,0.012320958615612332,0.15829382329609754
2022-10,19097.54,-0.004159603197737338,-0.04878897300146423
2022-10,19177.31,-0.010815500498014385,-0.12233732680513953
